"","Metabolite.name","Adduct.type","Average.Rt.min.","HyPea-7404_1","HyPep-4601N_3","HyPep-7504_1","HyPep-7504_2","HyPep-7504_3","HyPep-YE_1","HyPep-YE_2","HyPep-YE_3","HY-YEST-412_1","HY-YEST-412_2","HY-YEST-412_3","HyPea-7404_2","HY-YEST-466_1","HY-YEST-466_2","HY-YEST-466_3","HY-YEST-503_1","HY-YEST-503_2","HY-YEST-503_3","HY-YEST-555_1","HY-YEST-555_2","HY-YEST-555_3","HyPea-7404_3","HyPep-1510_1","HyPep-1510_2","HyPep-1510_3","HyPep-1510_4","HyPep-4601N_1","HyPep-4601N_2"
"14","Uracil","[M+H]+",2.458,0.00336355315865876,0.000565741539103285,0.000487104743055882,0.00317134707207879,0.000530515583919071,0.0659898911280321,0.0789941431406374,0.0733028730562323,0.0676617580731194,0.0644086501824606,0.0543233823798732,0.00216445673539094,0.145699878287513,0.0600059073354467,0.0923422190438995,0.00453847375597389,0.01260941664898,0.012623684174603,0.0451174562228682,0.0291939051969495,0.180481603336803,0.000430130682247484,0.000897720288816503,0.000994226173611549,8.02615011903289e-05,7.62621554663163e-09,6.18666083368948e-09,2.16867456598366e-05
"15","Guanidinoacetic acid","[M+H]+",6.36,5.44096548616923e-09,0.0288504279004759,0.0156778034063247,0.0165886272706956,0.0162159233222162,0.0572715346171346,0.0653535352712185,0.0543873515168211,0.0678530650093846,0.0764788923113454,0.086869798228954,5.48183878997238e-09,0.0843927746037702,0.0742682583313563,0.0768588164835604,0.00118581040690664,0.00480737348160411,0.00145806907871327,0.0175841500586682,0.014724262086523,0.0374066270333443,3.670406208708e-05,0.0299351976358879,0.031227047766217,0.0292356323094949,0.0243879220081741,0.0448449483269802,0.0420994365493374
"16","Guanidinoacetic acid","[M+H]+",17.198,3.06851746095904e-07,0.0798496443062443,0.173340907803273,0.191331129037191,0.114413190538123,4.16056489089612e-07,4.15846315565645e-07,3.49655466018623e-07,0.0291547024846394,0.0410017993989296,0.0461232918119019,3.3588616365333e-07,0.0834400777008685,0.0939586087071835,0.00587632784155743,3.65378985813958e-07,3.71056438780868e-07,3.6642422088949e-07,2.92281292127511e-07,3.79471132247263e-07,3.37775676055672e-07,3.63546698900718e-07,3.20335775083157e-07,0.0276675308619551,0.0576626214198913,0.056174894260553,3.66893065967839e-07,2.86368221655896e-07
"17","Guanidinoacetic acid","[M+H]+",19.664,0.00218849870384547,0.120106012105685,0.0440972534114575,0.0384271765908991,0.0794862839625541,0.0386264758045267,0.0188457686496628,0.0265637166430077,0.0464088593562575,0.059170790058795,0.0107788341396557,0.0140084338986421,0.0681541413991808,0.100645243425744,0.136177085630473,0.00896337884046021,0.0131844598590757,0.0138060437967513,0.0105651528337011,0.0226502736256145,0.0291190296654624,0.00459664759735793,0.00186572165806853,0.00462654721035349,0.0107292853084151,0.00742868973840236,0.0389547092142785,0.0298254868716729
"18","Guanidinoacetic acid","[M+H]+",11.768,0.0498939086551772,0.155553321325503,2.63538514366494e-07,0.0973367756732908,0.108432085812695,0.00147158401599225,0.0551625559419774,1.87675045722797e-07,2.12856380620836e-07,1.83165353576566e-07,0.0698077117622468,1.92329651762602e-07,0.0214914136325414,0.0801038271065788,2.53546875273792e-07,0.0510573586779584,0.0129945521701811,1.85822563274427e-07,0.00541321274528648,0.0306368660708133,0.0625240279988056,0.0432996636016179,2.57065373104594e-07,0.0268229309098872,0.0818879850868658,2.24643956082747e-07,2.24057368262964e-07,0.0461080341115003
"19","Guanidinoacetic acid","[M+H]+",28.322,1.19460923164763e-07,0.0296552405161383,0.0442528915216522,0.0381633589615077,0.0439358077602264,0.0213790098001488,1.27355060685526e-07,0.0508252015967235,0.0599485899156794,0.0546867952747261,0.0360305347671034,0.0239311321130536,0.0618660226712225,0.0128079339928631,0.042322825530965,0.0742137049382689,0.0620029001197668,0.061581618270128,0.0596064484977695,0.0503835604011914,0.0130869092350526,0.00979485520755304,1.21704223452689e-07,0.0349637050422932,1.38209276257715e-07,0.0217309654668483,0.0487422839014833,0.0440871977681511
"20","Guanidinoacetic acid","[M+H]+",14.766,1.9023352762599e-07,0.0833942107789317,0.0551273702912766,0.0249145957084212,0.00306630360503109,0.0233020749883271,0.0206906777968003,0.00126508727847346,0.0273020127491865,0.0537635459486261,0.0543702014711225,2.32711350607191e-07,0.0131956951263415,0.0957727789283227,0.0419483373108537,0.0609404563501954,0.043097727079944,0.0133456970537921,0.0236937845670561,0.0438436457555394,0.0437325079638374,1.79261711516435e-07,0.0197500975289907,0.0625367836803943,0.0583820712034836,0.0247484003910754,0.0609450586820604,0.0468702755553272
"21","Guanidinoacetic acid","[M+H]+",23.414,0.0438932167510514,0.0791100963443859,1.67613755702647e-07,0.0787267199655921,0.0759801730638685,1.68947000538158e-07,1.98748419662078e-07,2.25181699193656e-07,2.01401925487973e-07,1.68353349887304e-07,2.02567771994714e-07,2.18963076680207e-07,1.74579095408545e-07,0.0241219935986522,0.166751987009995,0.0101787748950321,2.28058846251886e-07,0.082165456958039,2.17937326574943e-07,0.141245652064618,0.0279371167198744,1.63888507329249e-07,0.0695005219744735,0.0662165025157699,1.89238922172846e-07,0.0492494569930247,0.0849196154653383,1.90200588264862e-07
"22","Guanidinoacetic acid","[M+H]+",2.894,1.23312428771667e-08,0.0386520544485856,1.40308328871473e-08,1.37664260872944e-08,1.44105464773176e-08,1.33023711862007e-08,0.0128702372603724,1.45494310334076e-08,0.00259366902261172,1.43669442200816e-08,0.155515190836755,1.24073484453974e-08,0.134789024031987,0.190585010074833,0.136826367293058,1.69871899974056e-08,1.18149281598805e-08,1.16015219552973e-08,0.0142625982159568,0.00834207138362082,0.0791783719329192,1.56036705879645e-08,0.0257651132828368,0.0244648517046221,0.0246974966582395,0.0226619307133401,0.0664966133192937,0.0622992346485135
"23","Valine","[M+H]+",3.207,2.80020758441436e-09,0.00489491265103949,0.00622937752458276,0.062577697159757,0.039213173841125,0.0349089816450189,0.0775011926954498,0.0683452494477903,0.0614890575996007,0.0781326993402945,0.0629804020407401,3.57607727403564e-09,0.101498513556659,0.0965110999328252,0.104799459997796,0.0376236107493026,0.0399790758225941,0.0280366338567778,0.0203088651931999,0.0265586663762539,0.0302643868155134,3.44548175956214e-09,3.62219515842626e-09,2.90334610115654e-09,3.02236223226145e-09,3.31367132149256e-09,0.0100968598065687,0.00805006126376966
