"Metabolite","Hyd","avg","Category"
"5'-s-methylthioadenosine","HyPep.1510_4",0.000380107018847113,"Nucleosides"
"5-aminosalicylic??Acid","HY.YEST.412_3",0.076547814,"Other"
"5-aminosalicylic??Acid","HY.YEST.466_1",0.004313156,"Other"
"5-aminosalicylic??Acid","HY.YEST.412_1",0.091267892,"Other"
"5-aminosalicylic??Acid","HY.YEST.412_2",0.12669204,"Other"
"5-aminosalicylic??Acid","HY.YEST.466_3",0.016538999,"Other"
"5-aminosalicylic??Acid","HY.YEST.503_1",0.018300361,"Other"
"5-aminosalicylic??Acid","HY.YEST.503_2",0.021855135,"Other"
"5-aminosalicylic??Acid","HY.YEST.503_3",0.024577023,"Other"
"5-aminosalicylic??Acid","HY.YEST.555_1",0.012777754,"Other"
"5-aminosalicylic??Acid","HY.YEST.555_2",0.00499372,"Other"
"5-aminosalicylic??Acid","HY.YEST.555_3",0.024975968,"Other"
"5-aminosalicylic??Acid","HyPea.7404_1",0.001468324,"Other"
"5-aminosalicylic??Acid","HyPea.7404_2",0.00410208,"Other"
"5-aminosalicylic??Acid","HyPea.7404_3",9.2422341960809e-08,"Other"
"5-aminosalicylic??Acid","HyPep.1510_1",0.024846394,"Other"
"5-aminosalicylic??Acid","HyPep.1510_2",0.027127896,"Other"
"5-aminosalicylic??Acid","HY.YEST.466_2",0.008687185,"Other"
"5-aminosalicylic??Acid","HyPep.1510_4",0.021993642,"Other"
"5-aminosalicylic??Acid","HyPep.4601N_1",0.002429679,"Other"
"5-aminosalicylic??Acid","HyPep.4601N_2",0.000100289,"Other"
"5-aminosalicylic??Acid","HyPep.4601N_3",0.000733517,"Other"
"5-aminosalicylic??Acid","HyPep.7504_1",0.011714821,"Other"
"5-aminosalicylic??Acid","HyPep.7504_2",0.012944441,"Other"
"5-aminosalicylic??Acid","HyPep.7504_3",0.022328491,"Other"
"5-aminosalicylic??Acid","HyPep.YE_1",0.179043265,"Other"
"5-aminosalicylic??Acid","HyPep.YE_2",0.138446553,"Other"
"5-aminosalicylic??Acid","HyPep.YE_3",0.09104558,"Other"
"5-aminosalicylic??Acid","HyPep.1510_3",0.030147888,"Other"
"5-hydroxy-2,2-dimethyl-10-(2-methylbut-3-en-2-yl)pyrano[3,2-g]chromen-8-one","HyPea.7404_3",0.009193189,"Other"
"5-hydroxy-2,2-dimethyl-10-(2-methylbut-3-en-2-yl)pyrano[3,2-g]chromen-8-one","HyPep.1510_1",0.029378613,"Other"
"5-hydroxy-2,2-dimethyl-10-(2-methylbut-3-en-2-yl)pyrano[3,2-g]chromen-8-one","HY.YEST.466_2",0.038525698,"Other"
"5-hydroxy-2,2-dimethyl-10-(2-methylbut-3-en-2-yl)pyrano[3,2-g]chromen-8-one","HY.YEST.466_3",0.024689165,"Other"
"5-hydroxy-2,2-dimethyl-10-(2-methylbut-3-en-2-yl)pyrano[3,2-g]chromen-8-one","HY.YEST.503_1",0.051707095,"Other"
"5-hydroxy-2,2-dimethyl-10-(2-methylbut-3-en-2-yl)pyrano[3,2-g]chromen-8-one","HY.YEST.503_2",0.041654361,"Other"
"5-hydroxy-2,2-dimethyl-10-(2-methylbut-3-en-2-yl)pyrano[3,2-g]chromen-8-one","HY.YEST.503_3",0.044095003,"Other"
"5-hydroxy-2,2-dimethyl-10-(2-methylbut-3-en-2-yl)pyrano[3,2-g]chromen-8-one","HY.YEST.555_1",0.057392789,"Other"
"5-hydroxy-2,2-dimethyl-10-(2-methylbut-3-en-2-yl)pyrano[3,2-g]chromen-8-one","HY.YEST.555_2",0.039626405,"Other"
"5-hydroxy-2,2-dimethyl-10-(2-methylbut-3-en-2-yl)pyrano[3,2-g]chromen-8-one","HY.YEST.555_3",0.058426112,"Other"
"5-hydroxy-2,2-dimethyl-10-(2-methylbut-3-en-2-yl)pyrano[3,2-g]chromen-8-one","HyPea.7404_1",0.034019701,"Other"
"5-hydroxy-2,2-dimethyl-10-(2-methylbut-3-en-2-yl)pyrano[3,2-g]chromen-8-one","HyPea.7404_2",0.039966869,"Other"
"5-hydroxy-2,2-dimethyl-10-(2-methylbut-3-en-2-yl)pyrano[3,2-g]chromen-8-one","HY.YEST.412_1",0.039817916,"Other"
"5-hydroxy-2,2-dimethyl-10-(2-methylbut-3-en-2-yl)pyrano[3,2-g]chromen-8-one","HY.YEST.412_2",0.039276268,"Other"
"5-hydroxy-2,2-dimethyl-10-(2-methylbut-3-en-2-yl)pyrano[3,2-g]chromen-8-one","HY.YEST.412_3",0.03341357,"Other"
"5-hydroxy-2,2-dimethyl-10-(2-methylbut-3-en-2-yl)pyrano[3,2-g]chromen-8-one","HY.YEST.466_1",0.038973847,"Other"
"5-hydroxy-2,2-dimethyl-10-(2-methylbut-3-en-2-yl)pyrano[3,2-g]chromen-8-one","HyPep.1510_3",0.015288666,"Other"
"5-hydroxy-2,2-dimethyl-10-(2-methylbut-3-en-2-yl)pyrano[3,2-g]chromen-8-one","HyPep.1510_4",0.01192013,"Other"
"5-hydroxy-2,2-dimethyl-10-(2-methylbut-3-en-2-yl)pyrano[3,2-g]chromen-8-one","HyPep.4601N_1",0.040915398,"Other"
"5-hydroxy-2,2-dimethyl-10-(2-methylbut-3-en-2-yl)pyrano[3,2-g]chromen-8-one","HyPep.4601N_2",0.04544203,"Other"
"5-hydroxy-2,2-dimethyl-10-(2-methylbut-3-en-2-yl)pyrano[3,2-g]chromen-8-one","HyPep.4601N_3",0.048738991,"Other"
"5-hydroxy-2,2-dimethyl-10-(2-methylbut-3-en-2-yl)pyrano[3,2-g]chromen-8-one","HyPep.7504_1",0.033789178,"Other"
"5-hydroxy-2,2-dimethyl-10-(2-methylbut-3-en-2-yl)pyrano[3,2-g]chromen-8-one","HyPep.7504_2",0.035529223,"Other"
"5-hydroxy-2,2-dimethyl-10-(2-methylbut-3-en-2-yl)pyrano[3,2-g]chromen-8-one","HyPep.7504_3",0.013809128,"Other"
"5-hydroxy-2,2-dimethyl-10-(2-methylbut-3-en-2-yl)pyrano[3,2-g]chromen-8-one","HyPep.YE_1",0.036455828,"Other"
"5-hydroxy-2,2-dimethyl-10-(2-methylbut-3-en-2-yl)pyrano[3,2-g]chromen-8-one","HyPep.YE_2",0.031576158,"Other"
"5-hydroxy-2,2-dimethyl-10-(2-methylbut-3-en-2-yl)pyrano[3,2-g]chromen-8-one","HyPep.YE_3",0.042237923,"Other"
"5-hydroxy-2,2-dimethyl-10-(2-methylbut-3-en-2-yl)pyrano[3,2-g]chromen-8-one","HyPep.1510_2",0.024140746,"Other"
"5-hydroxy-3-[(2s,3r,4r,5s)-3-hydroxy-5-(hydroxymethyl)-4-[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxolan-2-yl]oxy-2-(4-hydroxyphenyl)-7-[(2s,3r,4r,5r,6s)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one","HyPep.YE_3",1.53498516643948e-07,"Other"
"5-hydroxy-3-[(2s,3r,4r,5s)-3-hydroxy-5-(hydroxymethyl)-4-[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxolan-2-yl]oxy-2-(4-hydroxyphenyl)-7-[(2s,3r,4r,5r,6s)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one","HyPep.1510_2",1.92384768876062e-07,"Other"
"5-hydroxy-3-[(2s,3r,4r,5s)-3-hydroxy-5-(hydroxymethyl)-4-[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxolan-2-yl]oxy-2-(4-hydroxyphenyl)-7-[(2s,3r,4r,5r,6s)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one","HyPep.1510_3",1.50962767203983e-07,"Other"
"5-hydroxy-3-[(2s,3r,4r,5s)-3-hydroxy-5-(hydroxymethyl)-4-[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxolan-2-yl]oxy-2-(4-hydroxyphenyl)-7-[(2s,3r,4r,5r,6s)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one","HyPep.1510_4",1.39830622401553e-07,"Other"
"5-hydroxy-3-[(2s,3r,4r,5s)-3-hydroxy-5-(hydroxymethyl)-4-[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxolan-2-yl]oxy-2-(4-hydroxyphenyl)-7-[(2s,3r,4r,5r,6s)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one","HyPep.4601N_1",1.34243976305637e-07,"Other"
"5-hydroxy-3-[(2s,3r,4r,5s)-3-hydroxy-5-(hydroxymethyl)-4-[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxolan-2-yl]oxy-2-(4-hydroxyphenyl)-7-[(2s,3r,4r,5r,6s)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one","HyPep.4601N_2",1.84685576864178e-07,"Other"
"5-hydroxy-3-[(2s,3r,4r,5s)-3-hydroxy-5-(hydroxymethyl)-4-[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxolan-2-yl]oxy-2-(4-hydroxyphenyl)-7-[(2s,3r,4r,5r,6s)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one","HyPep.4601N_3",1.46705370471858e-07,"Other"
"5-hydroxy-3-[(2s,3r,4r,5s)-3-hydroxy-5-(hydroxymethyl)-4-[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxolan-2-yl]oxy-2-(4-hydroxyphenyl)-7-[(2s,3r,4r,5r,6s)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one","HyPep.7504_1",0.336781324,"Other"
"5-hydroxy-3-[(2s,3r,4r,5s)-3-hydroxy-5-(hydroxymethyl)-4-[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxolan-2-yl]oxy-2-(4-hydroxyphenyl)-7-[(2s,3r,4r,5r,6s)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one","HyPep.7504_2",0.395776927,"Other"
"5-hydroxy-3-[(2s,3r,4r,5s)-3-hydroxy-5-(hydroxymethyl)-4-[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxolan-2-yl]oxy-2-(4-hydroxyphenyl)-7-[(2s,3r,4r,5r,6s)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one","HyPep.7504_3",0.267437802,"Other"
"5-hydroxy-3-[(2s,3r,4r,5s)-3-hydroxy-5-(hydroxymethyl)-4-[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxolan-2-yl]oxy-2-(4-hydroxyphenyl)-7-[(2s,3r,4r,5r,6s)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one","HyPep.YE_1",1.45447828254059e-07,"Other"
"5-hydroxy-3-[(2s,3r,4r,5s)-3-hydroxy-5-(hydroxymethyl)-4-[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxolan-2-yl]oxy-2-(4-hydroxyphenyl)-7-[(2s,3r,4r,5r,6s)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one","HyPep.YE_2",1.4545863126117e-07,"Other"
"5-hydroxy-3-[(2s,3r,4r,5s)-3-hydroxy-5-(hydroxymethyl)-4-[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxolan-2-yl]oxy-2-(4-hydroxyphenyl)-7-[(2s,3r,4r,5r,6s)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one","HY.YEST.412_1",1.39823011904988e-07,"Other"
"5-hydroxy-3-[(2s,3r,4r,5s)-3-hydroxy-5-(hydroxymethyl)-4-[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxolan-2-yl]oxy-2-(4-hydroxyphenyl)-7-[(2s,3r,4r,5r,6s)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one","HY.YEST.412_2",1.78306303046084e-07,"Other"
"5-hydroxy-3-[(2s,3r,4r,5s)-3-hydroxy-5-(hydroxymethyl)-4-[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxolan-2-yl]oxy-2-(4-hydroxyphenyl)-7-[(2s,3r,4r,5r,6s)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one","HY.YEST.412_3",1.61344904248541e-07,"Other"
"5-hydroxy-3-[(2s,3r,4r,5s)-3-hydroxy-5-(hydroxymethyl)-4-[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxolan-2-yl]oxy-2-(4-hydroxyphenyl)-7-[(2s,3r,4r,5r,6s)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one","HY.YEST.466_1",1.77634694008614e-07,"Other"
"5-hydroxy-3-[(2s,3r,4r,5s)-3-hydroxy-5-(hydroxymethyl)-4-[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxolan-2-yl]oxy-2-(4-hydroxyphenyl)-7-[(2s,3r,4r,5r,6s)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one","HY.YEST.466_2",1.31711063698133e-07,"Other"
"5-hydroxy-3-[(2s,3r,4r,5s)-3-hydroxy-5-(hydroxymethyl)-4-[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxolan-2-yl]oxy-2-(4-hydroxyphenyl)-7-[(2s,3r,4r,5r,6s)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one","HY.YEST.466_3",1.55147242827302e-07,"Other"
"5-hydroxy-3-[(2s,3r,4r,5s)-3-hydroxy-5-(hydroxymethyl)-4-[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxolan-2-yl]oxy-2-(4-hydroxyphenyl)-7-[(2s,3r,4r,5r,6s)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one","HY.YEST.503_1",1.76051825788263e-07,"Other"
"5-hydroxy-3-[(2s,3r,4r,5s)-3-hydroxy-5-(hydroxymethyl)-4-[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxolan-2-yl]oxy-2-(4-hydroxyphenyl)-7-[(2s,3r,4r,5r,6s)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one","HY.YEST.503_2",1.33781528546671e-07,"Other"
"5-hydroxy-3-[(2s,3r,4r,5s)-3-hydroxy-5-(hydroxymethyl)-4-[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxolan-2-yl]oxy-2-(4-hydroxyphenyl)-7-[(2s,3r,4r,5r,6s)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one","HY.YEST.503_3",1.77736688388618e-07,"Other"
"5-hydroxy-3-[(2s,3r,4r,5s)-3-hydroxy-5-(hydroxymethyl)-4-[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxolan-2-yl]oxy-2-(4-hydroxyphenyl)-7-[(2s,3r,4r,5r,6s)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one","HY.YEST.555_1",1.59504144945996e-07,"Other"
"5-hydroxy-3-[(2s,3r,4r,5s)-3-hydroxy-5-(hydroxymethyl)-4-[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxolan-2-yl]oxy-2-(4-hydroxyphenyl)-7-[(2s,3r,4r,5r,6s)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one","HY.YEST.555_2",1.65718017525732e-07,"Other"
"5-hydroxy-3-[(2s,3r,4r,5s)-3-hydroxy-5-(hydroxymethyl)-4-[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxolan-2-yl]oxy-2-(4-hydroxyphenyl)-7-[(2s,3r,4r,5r,6s)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one","HY.YEST.555_3",1.30267967112788e-07,"Other"
"5-hydroxy-3-[(2s,3r,4r,5s)-3-hydroxy-5-(hydroxymethyl)-4-[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxolan-2-yl]oxy-2-(4-hydroxyphenyl)-7-[(2s,3r,4r,5r,6s)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one","HyPea.7404_1",1.37550202792669e-07,"Other"
"5-hydroxy-3-[(2s,3r,4r,5s)-3-hydroxy-5-(hydroxymethyl)-4-[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxolan-2-yl]oxy-2-(4-hydroxyphenyl)-7-[(2s,3r,4r,5r,6s)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one","HyPea.7404_2",1.60512201135957e-07,"Other"
"5-hydroxy-3-[(2s,3r,4r,5s)-3-hydroxy-5-(hydroxymethyl)-4-[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxolan-2-yl]oxy-2-(4-hydroxyphenyl)-7-[(2s,3r,4r,5r,6s)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one","HyPea.7404_3",1.95384483716802e-07,"Other"
"5-hydroxy-3-[(2s,3r,4r,5s)-3-hydroxy-5-(hydroxymethyl)-4-[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxolan-2-yl]oxy-2-(4-hydroxyphenyl)-7-[(2s,3r,4r,5r,6s)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one","HyPep.1510_1",1.73101542454581e-07,"Other"
"5-hydroxy-3-indoleacetic acid","HyPep.YE_3",0.000588655,"Other"
"5-hydroxy-3-indoleacetic acid","HY.YEST.412_1",0.000361018,"Other"
"5-hydroxy-3-indoleacetic acid","HY.YEST.412_2",0.001352934,"Other"
"5-hydroxy-3-indoleacetic acid","HY.YEST.412_3",0.00036248,"Other"
"5-hydroxy-3-indoleacetic acid","HY.YEST.466_1",0.001992091,"Other"
"5-hydroxy-3-indoleacetic acid","HY.YEST.466_2",0.001113896,"Other"
"5-hydroxy-3-indoleacetic acid","HY.YEST.466_3",0.000424651,"Other"
"5-hydroxy-3-indoleacetic acid","HY.YEST.503_1",0.002806751,"Other"
"5-hydroxy-3-indoleacetic acid","HY.YEST.503_2",0.001956523,"Other"
"5-hydroxy-3-indoleacetic acid","HY.YEST.503_3",0.00034377,"Other"
"5-hydroxy-3-indoleacetic acid","HY.YEST.555_1",0.000526094,"Other"
"5-hydroxy-3-indoleacetic acid","HY.YEST.555_2",0.001174313,"Other"
"5-hydroxy-3-indoleacetic acid","HY.YEST.555_3",0.000716701,"Other"
"5-hydroxy-3-indoleacetic acid","HyPea.7404_1",0.000192142,"Other"
"5-hydroxy-3-indoleacetic acid","HyPea.7404_2",0.026557488,"Other"
"5-hydroxy-3-indoleacetic acid","HyPea.7404_3",0.00323815,"Other"
"5-hydroxy-3-indoleacetic acid","HyPep.1510_1",0.017589801,"Other"
"5-hydroxy-3-indoleacetic acid","HyPep.1510_2",0.018096138,"Other"
"5-hydroxy-3-indoleacetic acid","HyPep.1510_3",0.018798343,"Other"
"5-hydroxy-3-indoleacetic acid","HyPep.1510_4",0.019244262,"Other"
"5-hydroxy-3-indoleacetic acid","HyPep.4601N_1",0.000475811,"Other"
"5-hydroxy-3-indoleacetic acid","HyPep.4601N_2",0.018121961,"Other"
"5-hydroxy-3-indoleacetic acid","HyPep.4601N_3",0.010635473,"Other"
"5-hydroxy-3-indoleacetic acid","HyPep.7504_1",0.296432673,"Other"
"5-hydroxy-3-indoleacetic acid","HyPep.7504_2",0.243065162,"Other"
"5-hydroxy-3-indoleacetic acid","HyPep.7504_3",0.30877038,"Other"
"5-hydroxy-3-indoleacetic acid","HyPep.YE_1",0.00269264,"Other"
"5-hydroxy-3-indoleacetic acid","HyPep.YE_2",0.0023697,"Other"
"5-hydroxytryptophan","HY.YEST.412_3",0.0426723173333333,"Amino Acid"
"5-hydroxytryptophan","HY.YEST.466_1",0.0799117653333333,"Amino Acid"
"5-hydroxytryptophan","HY.YEST.466_2",0.0740604203333333,"Amino Acid"
"5-hydroxytryptophan","HY.YEST.466_3",0.089652778,"Amino Acid"
"5-hydroxytryptophan","HY.YEST.503_1",0.007254091,"Amino Acid"
"5-hydroxytryptophan","HY.YEST.503_2",0.00487331466666667,"Amino Acid"
"5-hydroxytryptophan","HY.YEST.503_3",0.005716185,"Amino Acid"
"5-hydroxytryptophan","HY.YEST.555_1",0.019514396,"Amino Acid"
"5-hydroxytryptophan","HY.YEST.555_2",0.0166055706666667,"Amino Acid"
"5-hydroxytryptophan","HY.YEST.555_3",0.042553253,"Amino Acid"
"5-hydroxytryptophan","HyPea.7404_1",0.013219435,"Amino Acid"
"5-hydroxytryptophan","HyPea.7404_2",0.00553253266666667,"Amino Acid"
"5-hydroxytryptophan","HY.YEST.412_2",0.0336344053333333,"Amino Acid"
"5-hydroxytryptophan","HY.YEST.412_1",0.044644449,"Amino Acid"
"5-hydroxytryptophan","HyPep.1510_1",0.06492315,"Amino Acid"
"5-hydroxytryptophan","HyPep.1510_2",0.0601912203333333,"Amino Acid"
"5-hydroxytryptophan","HyPep.1510_3",0.0172800563333333,"Amino Acid"
"5-hydroxytryptophan","HyPep.1510_4",0.173469676,"Amino Acid"
"5-hydroxytryptophan","HyPep.4601N_1",0.030036728,"Amino Acid"
"5-hydroxytryptophan","HyPep.4601N_2",0.0265226173333333,"Amino Acid"
"5-hydroxytryptophan","HyPep.4601N_3",0.0288517023333333,"Amino Acid"
"5-hydroxytryptophan","HyPep.7504_1",0.00573588033333333,"Amino Acid"
"5-hydroxytryptophan","HyPep.7504_2",0.013221267,"Amino Acid"
"5-hydroxytryptophan","HyPep.7504_3",0.00760307766666667,"Amino Acid"
"5-hydroxytryptophan","HyPep.YE_1",0.0286629693333333,"Amino Acid"
"5-hydroxytryptophan","HyPep.YE_2",0.0272490196666667,"Amino Acid"
"5-hydroxytryptophan","HyPea.7404_3",0.00548693033333333,"Amino Acid"
"5-hydroxytryptophan","HyPep.YE_3",0.0309207926666667,"Amino Acid"
"5-o-methylgenistein","HyPep.1510_1",0.121032271,"Other"
"5-o-methylgenistein","HyPep.1510_2",0.142589437,"Other"
"5-o-methylgenistein","HyPep.1510_3",0.113040277,"Other"
"5-o-methylgenistein","HyPea.7404_3",6.11744552179061e-08,"Other"
"5-o-methylgenistein","HyPep.4601N_1",0.029229398,"Other"
"5-o-methylgenistein","HyPep.4601N_2",6.23911359915361e-08,"Other"
"5-o-methylgenistein","HyPep.4601N_3",7.99506460917283e-08,"Other"
"5-o-methylgenistein","HyPep.1510_4",0.17483712,"Other"
"5-o-methylgenistein","HyPep.7504_2",0.158224194,"Other"
"5-o-methylgenistein","HyPep.7504_3",6.88911052007286e-08,"Other"
"5-o-methylgenistein","HyPep.YE_1",7.99316243353702e-08,"Other"
"5-o-methylgenistein","HyPep.7504_1",0.01458357,"Other"
"5-o-methylgenistein","HY.YEST.412_1",0.057845252,"Other"
"5-o-methylgenistein","HY.YEST.412_2",0.024289222,"Other"
"5-o-methylgenistein","HY.YEST.412_3",0.076352374,"Other"
"5-o-methylgenistein","HY.YEST.466_1",0.013847281,"Other"
"5-o-methylgenistein","HY.YEST.466_2",0.01715809,"Other"
"5-o-methylgenistein","HY.YEST.466_3",0.009114881,"Other"
"5-o-methylgenistein","HY.YEST.503_1",0.009792974,"Other"
"5-o-methylgenistein","HY.YEST.503_2",0.007286091,"Other"
"5-o-methylgenistein","HY.YEST.503_3",6.89039442934181e-08,"Other"
"5-o-methylgenistein","HY.YEST.555_1",5.91227952795992e-08,"Other"
"5-o-methylgenistein","HY.YEST.555_2",7.38416785453092e-08,"Other"
"5-o-methylgenistein","HY.YEST.555_3",0.030776766,"Other"
"5-o-methylgenistein","HyPea.7404_1",6.02795930136926e-08,"Other"
"5-o-methylgenistein","HyPea.7404_2",6.49989771424789e-08,"Other"
"5-o-methylgenistein","HyPep.YE_3",6.24038833467173e-08,"Other"
"5-o-methylgenistein","HyPep.YE_2",6.01222398807277e-08,"Other"
"7,2'-dihydroxyflavone","HyPep.YE_3",0.000122375442241252,"Other"
"7,2'-dihydroxyflavone","HY.YEST.412_2",4.18680552963637e-08,"Other"
"7,2'-dihydroxyflavone","HY.YEST.412_3",0.000213185775829978,"Other"
"7,2'-dihydroxyflavone","HY.YEST.466_2",4.90708073228497e-08,"Other"
"7,2'-dihydroxyflavone","HY.YEST.466_3",5.33936945769495e-08,"Other"
"7,2'-dihydroxyflavone","HY.YEST.503_1",0.00026387291356041,"Other"
"7,2'-dihydroxyflavone","HY.YEST.466_1",4.45868201453088e-08,"Other"
"7,2'-dihydroxyflavone","HY.YEST.503_3",5.29173150935013e-08,"Other"
"7,2'-dihydroxyflavone","HY.YEST.555_1",0.000100348277202421,"Other"
"7,2'-dihydroxyflavone","HY.YEST.555_2",5.12377523676009e-08,"Other"
"7,2'-dihydroxyflavone","HY.YEST.503_2",0.000104676910276358,"Other"
"7,2'-dihydroxyflavone","HyPep.YE_2",0.000518639753052364,"Other"
"7,2'-dihydroxyflavone","HY.YEST.412_1",0.000166203871258621,"Other"
"7,2'-dihydroxyflavone","HyPea.7404_3",5.42179837381649e-08,"Other"
"7,2'-dihydroxyflavone","HyPep.1510_1",0.1556277615,"Other"
"7,2'-dihydroxyflavone","HyPep.1510_2",0.216000752,"Other"
"7,2'-dihydroxyflavone","HyPep.1510_3",0.1796002475,"Other"
"7,2'-dihydroxyflavone","HyPep.1510_4",0.198702987,"Other"
"7,2'-dihydroxyflavone","HyPep.4601N_1",0.107417581914848,"Other"
"7,2'-dihydroxyflavone","HyPep.4601N_2",4.42482396033761e-08,"Other"
"7,2'-dihydroxyflavone","HyPep.4601N_3",0.000207105889238228,"Other"
"7,2'-dihydroxyflavone","HyPep.7504_1",0.0228117415960777,"Other"
"7,2'-dihydroxyflavone","HyPep.7504_2",0.110684882358131,"Other"
"7,2'-dihydroxyflavone","HY.YEST.555_3",0.000112666957453202,"Other"
"7,2'-dihydroxyflavone","HyPea.7404_1",5.32282267488337e-08,"Other"
"7,2'-dihydroxyflavone","HyPea.7404_2",5.26740664986109e-08,"Other"
"7,2'-dihydroxyflavone","HyPep.7504_3",0.00271395415168297,"Other"
"7,2'-dihydroxyflavone","HyPep.YE_1",0.00463051906194806,"Other"
"9-(2,3-dihydroxypropoxy)-9-oxononanoic acid","HY.YEST.412_1",0.0288967785,"Other"
"9-(2,3-dihydroxypropoxy)-9-oxononanoic acid","HY.YEST.412_2",0.07386417,"Other"
"9-(2,3-dihydroxypropoxy)-9-oxononanoic acid","HY.YEST.466_2",0.052762558,"Other"
"9-(2,3-dihydroxypropoxy)-9-oxononanoic acid","HY.YEST.466_3",0.047381264,"Other"
